,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,winner,winning_abbr
201810170NYK,46.3,19,4.5,3,111,79.2,38,0.511,90,0.456,41,0.2,18,0.833,15,1,240,94.3,16.3,7,30,107,6.2,7,0.4,36,0.278,10,49.5,45,0.546,19.7,24,54,0.574,31,0,46.7,21,11.1,6,94.3,83.7,36,0.515,99,0.455,45,0.313,31,24,0,240,111,20.8,10,23,126,10.6,12,0.333,33,12,50.5,46,0.559,11.8,15,66,0.5,33,0,113.5,Home,NYK
201810190MEM,56.1,23,6.8,4,117.3,79.9,33.5,0.5445,86.5,0.475,41,0.317,27,0.708,18,1.5,240,102.35,20.35,9,30.5,112,7.35,8,0.3805,33,0.3725,12,49.45,42.5,0.569,17.9,21.5,53.5,0.5415,29,0,59.7,26.5,9.3,5,102.35,79.65,35,0.569,90,0.499,44.5,0.422,37,27,0,240,117.3,20.1,8.5,26,128.5,9.55,10.5,0.327,29.5,12.5,50.55,43.5,0.6075,12.8,15.5,60.5,0.532,32,0,109.75,Home,MEM
201810210CLE,59.63333333,26,7.766666667,5,113.1,76.6,34,0.5636666667,90.33333333,0.48,43.33333333,0.276,24.33333333,0.735,17,1.666666667,240,110.0666667,20.53333333,9,27.33333333,119,7.733333333,8.333333333,0.4136666667,37.66666667,0.4043333333,15.33333333,48.73333333,43,0.5876666667,15.3,18.33333333,52.66666667,0.531,28,0.3333333333,56.46666667,25.33333333,7.5,4,110.0666667,79.46666667,34.66666667,0.551,93,0.4876666667,45,0.3283333333,29.33333333,21,0,240,113.1,23.4,10.66666667,25.66666667,122.6666667,7.933333333,8.666666667,0.309,28.66666667,11.66666667,51.26666667,45.33333333,0.581,13.4,16.33333333,64.33333333,0.5213333333,33.33333333,0,108.5,Away,ATL
201810240ATL,61.175,25.75,10.075,6,110.5,77.725,36.25,0.54375,90.5,0.4645,42,0.2785,24.75,0.705,16.75,1.75,240,106.6,19.65,9,27.25,115.25,7.425,8,0.42025,38.25,0.37825,14.5,48.825,45.25,0.56775,15.025,18,52.25,0.52575,27.5,0.75,61.275,26,8.575,4.5,106.6,80.35,37,0.5355,92.5,0.4675,43,0.3315,29.75,21.25,0,240,110.5,22.275,10.5,25.75,119.75,7.325,8,0.33625,31,12.5,51.175,47.5,0.56825,13.175,16,61.5,0.49475,30.5,0,108.4,Home,ATL
201810270ATL,62.82,25.6,10.78,6,105.12,78.18,37.8,0.5362,89,0.4584,40.8,0.2614,23,0.7266,16,2.2,240,104.34,19.28,8.8,26,111.6,8.7,9.2,0.4158,37.2,0.3754,14,49.46,46.6,0.562,15.66,18.4,51.8,0.5166,26.8,1,63.84,24.8,10.06,5.2,104.34,80.72,37,0.507,90.8,0.4382,39.8,0.32,28.4,20.8,0,240,105.12,21.82,10.6,23.2,112.8,7.62,8.2,0.3642,32.8,12.4,50.54,47.6,0.545,14.32,17.2,58,0.464,27.4,0,107.06,Away,CHI
201810290PHI,61.86666667,24.66666667,9.95,5.5,105.45,76.78333333,37.66666667,0.516,89.83333333,0.444,39.83333333,0.255,22.66666667,0.7166666667,15.66666667,2.5,240,101.4833333,18.93333333,9,24.66666667,108.3333333,8.833333333,9.333333333,0.4121666667,37.16666667,0.3488333333,13,48.26666667,46.66666667,0.5426666667,14.91666667,17.5,52.66666667,0.5095,26.83333333,1.166666667,66.61666667,26.16666667,11.01666667,5.833333333,101.4833333,81.06666667,38.83333333,0.5033333333,92.16666667,0.4341666667,40,0.297,26.66666667,20.16666667,0.3333333333,240,105.45,23.21666667,11.5,23,112.8333333,7.45,8,0.3826666667,35.16666667,12.66666667,51.73333333,50.33333333,0.5421666667,14.45,17.5,57,0.4731666667,27.33333333,12.66666667,106.8,Home,PHI
201810300CLE,61.14285714,24.71428571,10.28571429,5.857142857,108.7571429,76.05714286,37,0.532,88.71428571,0.4572857143,40.42857143,0.2481428571,21.85714286,0.7067142857,15,2.857142857,240,102.3857143,18.31428571,8.571428571,25.28571429,109.1428571,8.385714286,8.857142857,0.4142857143,36.85714286,0.3602857143,13.28571429,47.77142857,45.57142857,0.5561428571,15.6,18.14285714,51.85714286,0.5248571429,27.14285714,1.285714286,64.4,25.71428571,9.742857143,5.142857143,102.3857143,81.68571429,38.28571429,0.5131428571,91.85714286,0.4435714286,40.71428571,0.3228571429,29,22,0.2857142857,240,108.7571429,23.94285714,11.71428571,22.57142857,116.1428571,8.142857143,8.714285714,0.3677142857,33.71428571,12.71428571,52.22857143,50,0.5538571429,13.91428571,16.85714286,58.14285714,0.4758571429,28,10.85714286,106.6428571,Home,CLE
201811010ATL,62.4625,26.375,9.675,5.5,107.9,76.3375,36.875,0.542,89.875,0.46775,42,0.258,23.125,0.72,16.375,2.875,240,105.7625,18.9375,8.75,25.75,113.75,8.8875,9.5,0.407125,36.625,0.36525,13.375,48.2625,45.625,0.568,15.0375,17.625,53.25,0.536625,28.625,1.875,64.0875,25.75,9.7125,5.25,105.7625,81.0625,37.625,0.515125,91.25,0.4485,40.875,0.331375,29.625,22.125,0.25,240,107.9,23.6625,11.5,23.25,116,7.7875,8.375,0.36625,33.375,12.125,51.7375,49.125,0.555125,14.3875,17.5,57.875,0.49225,28.75,9.5,107.425,Away,SAC
201811030ATL,62.84444444,26.44444444,9.788888889,5.555555556,109.5111111,76.5,35.88888889,0.5457777778,89.33333333,0.4693333333,41.88888889,0.2633333333,23.44444444,0.7254444444,16.77777778,3.111111111,240,107.0555556,20.27777778,9.222222222,25.11111111,114.2222222,8.566666667,9.111111111,0.4142222222,37,0.3691111111,13.66666667,48.74444444,45.11111111,0.5728888889,15.03333333,17.55555556,52.33333333,0.5387777778,28.22222222,2,64.93333333,26.55555556,10.36666667,5.444444444,107.0555556,79.72222222,36.66666667,0.5242222222,90.88888889,0.4567777778,41.44444444,0.3235555556,28.88888889,21.66666667,0.2222222222,240,109.5111111,23.5,11.11111111,23,116.7777778,8.133333333,8.666666667,0.366,33.22222222,12.22222222,51.25555556,47.77777778,0.5631111111,14.34444444,17.33333333,57.66666667,0.503,29.22222222,8.444444444,106.6555556,Home,ATL
201811060CHO,61.93,26,10.29,5.9,109.02,76.74,35.3,0.543,88.9,0.4706,41.8,0.2582,22.9,0.7307,16.5,3.5,240,105.8,19.92,9,24.4,113,8.91,9.5,0.4081,36.3,0.3522,12.9,48.5,44.3,0.5705,15.44,18,52.6,0.5485,28.9,2.1,64.44,26.6,10.06,5.3,105.8,80.08,36.5,0.5278,91,0.46,41.8,0.3108,27.8,20.5,0.2,240,109.02,23.26,10.8,22.3,116.4,8.15,8.7,0.3631,33,12.3,51.51,47.3,0.5633,14.65,17.7,58,0.5052,29.5,7.6,106.79,Home,CHO
201811070ATL,61.71,25.6,11.14,6.3,108.46,75.94,35.2,0.5432,87.6,0.4692,41.1,0.2992,25.8,0.7176,18.3,4.2,240,107.4,20.97,9.4,24.4,113.5,9.08,9.6,0.4071,35.7,0.3611,13,48.71,44.6,0.5732,14.88,17.2,51.9,0.54,28.1,2.5,66.8,27.1,10.86,5.6,107.4,79.03,35.9,0.5225,90.3,0.4547,41,0.311,27.6,20.3,0.2,240,108.46,24.06,11.3,23,114.5,7.58,8,0.3711,33.5,12.2,51.3,47.2,0.5585,14.87,17.9,56.8,0.5033,28.8,7.6,105.59,Away,NYK
201811090ATL,61.64,25.9,11.41,6.4,106.69,75.79,35.7,0.5431,89,0.4672,41.6,0.2754,24.1,0.7225,17.4,4.5,240,108.41,20.38,9.3,24.4,114.2,9.2,9.7,0.4195,37.4,0.357,13.6,48.31,45,0.5728,14.14,16.3,51.6,0.5411,28,3.1,64.25,25.6,10.51,5.4,108.41,79.62,36.9,0.5102,90.1,0.446,40.2,0.3085,27.3,20.3,0.2,240,106.69,24.21,11.5,22.2,112.3,7.31,7.7,0.3744,33.7,11.6,51.7,48.4,0.5493,14.91,17.9,56.4,0.5038,28.6,7.6,105.28,Away,DET
201811110LAL,61.07,25.2,11.18,6.1,106.52,75.46,35.6,0.5329,88.7,0.4614,40.9,0.2697,23.5,0.7282,17,5.3,240,106.06,20.73,9.4,24.6,111.5,9.41,9.9,0.4104,36.4,0.3453,12.7,48.36,45,0.5629,14.57,16.8,52.3,0.5384,28.2,3.3,66.43,26.1,11.67,6.1,106.06,79.27,36.6,0.5087,89.4,0.4419,39.5,0.3205,28.3,20.9,0.2,240,106.52,24.54,11.7,22,111.9,7.99,8.4,0.3884,34.8,12,51.65,48.3,0.5487,15.22,18.3,54.6,0.5001,27.5,7.6,105.07,Home,LAL
201811130GSW,60.74,25.2,9.79,5.4,107.61,74.46,34.5,0.5362,88.5,0.4645,41.1,0.258,22.4,0.74,16.5,6.2,240,107.08,21.25,9.5,23.7,111.4,9.69,10.1,0.4024,35.6,0.3528,12.7,48.12,44,0.566,14.43,16.5,52.9,0.5365,28.4,3.4,66.04,26.1,11.54,6.1,107.08,78.75,35.7,0.5093,89.4,0.4441,39.7,0.3095,27.3,20.7,0.2,240,107.61,25.54,12,21.4,111.8,8.27,8.6,0.3763,33.7,11.7,51.89,47.7,0.5506,15.12,18.1,55.7,0.5008,28,7.6,103.94,Home,GSW
201811150DEN,60.05,24.7,9.22,5.3,112.25,73.64,32.9,0.5253,89.4,0.4559,40.7,0.268,23.5,0.7328,17.2,7,240,106.31,21.97,10.2,23.8,111,8.97,9.4,0.4083,36.5,0.3378,12.4,47.26,43.1,0.5569,14.16,16.4,52.9,0.5345,28.3,3.5,65.05,27.5,11.14,5.9,106.31,78.03,36.5,0.5333,90.4,0.4684,42.3,0.3087,27.5,20.7,0.2,240,112.25,26.36,12,22.5,117.1,8.52,8.9,0.3617,32.8,11.8,52.75,48.5,0.5711,14.48,17.4,57.6,0.5302,30.5,7.6,104.39,Home,DEN
201811170IND,60.79,24.7,9.69,5.6,110.57,74.49,32.8,0.524,88.7,0.4543,40.3,0.2767,24.1,0.7365,17.7,7.9,240,105.87,21.29,9.7,24.4,110.7,9.42,9.9,0.4022,35.7,0.3438,12.4,47.39,42.5,0.5573,14.58,16.9,53,0.5268,27.9,3.6,64.14,26.7,10.59,5.6,105.87,78.71,36,0.5319,89.2,0.4672,41.7,0.3146,27.8,20.5,0,240,110.57,25.51,11.4,22.9,115.5,8.88,9.3,0.3487,31.1,11.6,52.62,47.4,0.5687,14.83,17.7,58.1,0.5187,30.1,0,104.58,Home,IND
201811190ATL,61.11,24.6,9.73,5.6,108.82,74.3,33.2,0.5096,89.8,0.4436,39.9,0.3065,27.1,0.7505,20.3,7.9,240,106.94,22.83,10.6,23.7,112,9.69,10.2,0.395,35.5,0.3312,11.9,47.96,43.8,0.5495,13.78,16.2,54.3,0.5151,28,4.5,65.47,27.3,11.38,6.1,106.94,77.17,36,0.5252,90.3,0.4618,41.7,0.2856,25.4,18.9,0,240,108.82,25.7,11.7,24.7,113.8,8.21,8.6,0.3585,32.4,11.5,52.05,47.7,0.5607,14.89,17.8,57.9,0.5219,30.2,0,104.72,Away,LAC
201811210ATL,60.82,24.1,9.37,5.4,109.46,74.67,33.7,0.5078,89,0.4428,39.4,0.2994,26.2,0.7431,19.4,8,240,106.43,24.09,11,22.9,109.8,9.05,9.4,0.3915,34.9,0.3291,11.6,48.97,44.7,0.5463,14.12,16.5,54.1,0.5139,27.8,5.4,64.99,27.1,11.58,6.2,106.43,75.91,35.2,0.5228,90.9,0.4587,41.7,0.2659,23.8,18,0,240,109.46,25.33,11.6,24,113.1,8.68,9,0.3616,32.9,11.7,51.04,46.8,0.5578,13.94,16.5,58,0.5173,30,0,103.4,Away,TOR
201811230ATL,61.61,24.5,9.82,5.5,106.22,75.67,34.5,0.5035,89.6,0.4408,39.5,0.2919,25.7,0.7472,19.1,8.4,240,105.38,22.66,10.4,23.8,109.4,9.48,9.9,0.3884,34.9,0.3216,11.3,48.89,44.9,0.542,14,16.4,54.7,0.5152,28.2,6.1,64.11,26,11.39,6.2,105.38,77.34,35.8,0.51,90.2,0.4496,40.6,0.2756,24.4,18.2,0,240,106.22,24.33,11.3,24.5,110.4,8.43,8.8,0.3684,33.2,11,51.12,47.1,0.5463,14.3,16.9,57,0.5214,29.6,0,104.01,Away,BOS
201811250ATL,63.56,25.3,9.07,5,107.96,75.58,34.7,0.506,90.3,0.4372,39.5,0.3011,26.7,0.7515,20,8.7,240,108.03,23.37,10.7,23.5,111.5,9.07,9.4,0.402,36.4,0.3416,12.5,49.32,45.4,0.5461,12.96,15.2,53.9,0.5005,27,6.7,64.91,26.7,12.57,6.7,108.03,76.63,35.5,0.5157,90.4,0.4539,41.1,0.2677,23.7,18,0,240,107.96,24.42,11.4,25.2,111.5,8.09,8.4,0.3762,34,11.3,50.68,46.9,0.5525,13.88,16.3,56.4,0.5307,29.8,0,103.37,Home,ATL
201811270MIA,64.94,26,9.2,5,108.01,76.12,34.6,0.5097,90.6,0.4405,39.9,0.2801,25.2,0.7657,19.4,9.5,240,107.78,23.07,10.6,22.9,111.8,9.5,9.9,0.4018,36.5,0.3436,12.6,49.33,45.2,0.5499,13.58,16,54.1,0.5047,27.3,6.8,63.38,26.3,11.27,6.1,107.78,76.93,35.7,0.5229,89.9,0.4597,41.4,0.2707,23.8,17.8,0,240,108.01,23.88,11,24.7,112.1,9.48,9.9,0.3786,34,11.5,50.67,46.7,0.5578,14.14,16.6,55.9,0.5377,29.9,0,103.89,Away,ATL
201811280CHO,64.67,25,9.29,5.2,107.8,77.05,35,0.4923,90.2,0.4275,38.5,0.2842,25.5,0.7889,20.1,10.7,240,104.77,24.13,11.2,22.3,108.8,9.59,10,0.4006,36.2,0.326,11.7,50.3,46.2,0.5369,14.27,16.9,54,0.4956,26.8,6.7,63.92,26.6,11.89,6.4,104.77,75.87,35.2,0.5211,90.3,0.4599,41.6,0.2647,23.5,17.6,0,240,107.8,22.95,10.6,24.7,112,10.34,10.8,0.3673,33.2,11.2,49.7,45.8,0.5558,13.96,16.4,57.1,0.5348,30.4,0,104,Home,CHO
201811300OKC,64.62,25.1,9.19,5.1,109.03,78.38,34.4,0.4928,90.3,0.4291,38.7,0.2913,26.2,0.7643,20.2,11.5,240,104.71,24.33,11.6,21.2,109.1,9.93,10.4,0.3992,36.1,0.3215,11.5,50.29,46,0.5363,14.5,17.3,54.2,0.5006,27.2,6.9,63.26,26.8,11.51,6.2,104.71,75.67,36,0.5336,89.9,0.4698,42.3,0.2556,22.6,17.5,0,240,109.03,21.62,9.6,24.8,113.7,10.31,10.8,0.3726,33.5,11.6,49.71,45.6,0.5691,13.94,16.2,56.4,0.5481,30.7,0,104.36,Home,OKC
201812030ATL,65.25,25.9,10.13,5.7,108.19,79.13,34.5,0.5076,89.6,0.4427,39.5,0.3012,26.9,0.7774,21,11.3,240,106.2,23.99,11.2,21.8,111.6,9.95,10.5,0.3925,35.3,0.3382,11.6,50.89,45.7,0.5522,15.01,17.9,54.3,0.5118,27.9,8.2,61.31,26.3,11.15,6,106.2,76.02,35.1,0.5358,89.8,0.4758,42.8,0.2592,22.9,17.3,0,240,108.19,20.87,9.2,24.9,113.8,10.43,11,0.3718,33.4,10.9,49.11,44.3,0.5694,14.31,16.7,56.4,0.5668,31.9,0,105.23,Away,GSW
201812050ATL,66.61,27.4,10.08,5.6,105.77,80.17,35.4,0.5226,89.9,0.4563,40.9,0.3056,27.4,0.7877,21.7,11.5,240,109.29,24.04,10.9,22,115.4,10.1,10.7,0.3868,34.9,0.3484,11.9,51.88,46.3,0.5674,14.67,17.5,55,0.5254,29,9,61.72,25.7,10.65,5.8,109.29,75.97,34.1,0.5236,89.6,0.464,41.6,0.2663,23.5,17.7,0,240,105.77,19.83,8.9,25.2,111.7,10.48,11.1,0.3801,34.1,10.8,48.12,43,0.5591,14.45,16.9,55.5,0.557,30.8,0,105.67,Away,WAS
201812080ATL,67.94,28.2,9.81,5.4,106.69,80.38,35.5,0.5242,90.9,0.4578,41.4,0.2962,26.8,0.7983,21.5,11.1,240,110.21,25.08,11.5,21.2,116.3,9.73,10.3,0.3906,35.6,0.3458,12,52.37,47,0.5685,14.37,17.2,55.3,0.53,29.4,10.4,62.83,26.5,11.42,6.3,110.21,74.93,34,0.5276,90.2,0.4668,42.1,0.2594,23,17.3,0,240,106.69,19.62,8.8,24.9,112.6,10.3,10.9,0.3908,35.3,11.1,47.63,42.8,0.5617,14.11,16.5,54.9,0.5656,31,0,105.59,Home,ATL
201812120DAL,66.82,27.9,9.03,4.8,106.83,82.15,34.6,0.528,90.9,0.461,41.7,0.2608,23.5,0.791,18.8,12.7,240,108.92,25.41,11.6,22,114.3,9.58,10.1,0.3906,35.6,0.3488,12.1,52.82,46.2,0.5666,14.95,17.8,55.3,0.5333,29.6,9.9,62.68,25.8,11.25,6.2,108.92,74.6,33.7,0.5318,87.6,0.4689,41.1,0.2979,25.4,18.8,0,240,106.83,17.85,7.6,22.7,112.1,11.02,11.6,0.3985,34.9,11.1,47.18,41.3,0.568,14.28,16.5,52.7,0.5693,30,0,105.01,Home,DAL
201812140BOS,67.44,27.3,9.74,5.2,108.11,80.78,33.3,0.5198,90.5,0.4496,40.5,0.2724,24.4,0.7796,19.1,14.5,240,106.63,25.02,11.8,21.8,112.7,9.92,10.5,0.4026,36.5,0.353,12.6,51.48,45.1,0.5587,15.43,18.5,54,0.5143,27.9,9,63.06,26.2,11.98,6.4,106.63,74.99,34.6,0.5397,87.8,0.4721,41.5,0.2996,25.6,19.2,0,240,108.11,19.22,8,22.7,114.2,11.43,12.1,0.4009,35.2,12,48.52,42.6,0.5766,15.14,17.7,52.6,0.5614,29.5,0,105.69,Home,BOS
201812160BRK,68.15,28,9.26,5,113.33,79.14,32.2,0.53,89.9,0.4587,41,0.2787,24.8,0.7746,19.3,15.9,240,108.48,25.51,11.9,21.1,114,9.78,10.3,0.3927,35.4,0.3688,12.7,50.88,44.1,0.5679,15.32,18.3,54.5,0.5163,28.3,8.6,63.71,27.4,11.15,6,108.48,74.5,34,0.5576,88.5,0.4846,42.9,0.3013,26,20.2,0,240,113.33,20.86,8.5,22.2,119,11.78,12.4,0.4032,35.7,13,49.12,42.5,0.5956,14.51,17,52.8,0.5672,29.9,0,105.15,Home,BRK
201812180ATL,68.05,27.6,8.74,4.7,112.6,78.17,31.8,0.5269,89,0.4575,40.5,0.2917,25.6,0.7619,19.5,16.8,240,107.08,25.13,11.8,22.8,112.7,10.35,10.9,0.392,34.9,0.3613,12.2,50.12,43.6,0.5645,15.77,18.8,54.1,0.5209,28.3,8.9,63.13,26.3,10.4,5.6,107.08,74.88,34.4,0.5503,87,0.4782,41.6,0.339,28.8,22.6,0,240,112.6,21.83,8.9,22.8,118.4,11.68,12.3,0.4022,35,12.6,49.88,43.3,0.5943,15.12,17.8,52,0.5586,29,0,105.27,Home,ATL
201812210NYK,69,28.3,7.49,4.1,112.65,79.58,32.1,0.5246,90.1,0.4573,41,0.2781,24.8,0.7525,18.6,17.5,240,107.63,26.01,12.3,22.2,112.6,9.53,10,0.3851,34.7,0.3571,12,51.02,44.4,0.5595,15.1,18,55.4,0.521,29,9.2,62.51,26.1,10.27,5.6,107.63,74,34.3,0.5505,86.7,0.481,41.7,0.3331,28.2,22.3,0,240,112.65,20.42,8.2,22.5,117.8,10.6,11.1,0.3906,33.9,12.1,48.98,42.5,0.5945,14.59,17,52.8,0.5614,29.6,0,104.66,Away,ATL
201812230DET,69.42,28.7,7.89,4.2,111.61,79.6,32.2,0.5272,89.9,0.4625,41.4,0.2819,25.1,0.7461,18.7,18.1,240,108.22,26.04,12.2,22.2,113,9.35,9.8,0.3631,32.6,0.3582,11.5,51.19,44.4,0.5617,14.9,17.7,57.3,0.5222,29.9,9.6,63.43,26.2,10.57,6,108.22,73.97,34,0.5493,86.7,0.4762,41.3,0.321,27.2,21.2,0,240,111.61,20.4,8.2,22.9,116.5,9.75,10.2,0.4014,34.8,12.7,48.81,42.2,0.5902,14.79,17.2,51.9,0.5518,28.6,0,104.44,Away,ATL
201812260ATL,70.98,29.6,7.82,4.2,111.91,78.85,32.3,0.54,88.6,0.4731,41.7,0.3009,26.4,0.7588,19.9,17.5,240,110.69,25.9,11.8,22.7,115,9.22,9.6,0.3581,31.7,0.3757,11.7,51.3,44.1,0.5758,14.64,17.2,56.9,0.5278,30,11.4,64.24,26.5,10.47,5.9,110.69,74.11,33.1,0.5469,86.8,0.4745,41.2,0.3242,27.5,21.2,0,240,111.91,21.15,8.6,22.9,116.2,9.41,9.8,0.3952,34.3,12.6,48.71,41.7,0.5871,14.68,17.1,52.5,0.545,28.6,0,103.92,Away,IND
201812280MIN,70.91,29.5,7.48,4,112.21,78.18,33.1,0.5285,90.4,0.4616,41.6,0.2941,26.2,0.7374,19.3,19,242.5,109.65,27.56,12.9,23.6,114.5,9.17,9.6,0.3638,32.8,0.3672,12,51.55,46,0.5625,14.6,17.5,57.6,0.5152,29.6,10.8,65.37,24.3,11.16,5.5,109.65,72.44,31,0.5457,78.8,0.4556,37.1,0.3363,25.4,19.7,0,218.5,112.21,21.82,8,21.4,117.1,9.72,8.8,0.399,32,12.3,48.46,39,0.5842,14.25,15.4,46.8,0.4984,24.8,0,103.42,Away,ATL
201812290ATL,70.05,28.7,7.07,3.8,112.76,76.63,32.8,0.5238,89.4,0.4603,41,0.2945,25.9,0.7323,18.9,20.5,242.5,108.63,27.18,12.7,23.5,112.2,9.26,9.6,0.3509,31.3,0.3573,11.3,50.76,45.5,0.5577,14.48,17.2,58.1,0.5121,29.7,10.5,64.82,24.2,11.11,5.5,108.63,72.82,31.1,0.5436,79.4,0.4549,37.3,0.3281,24.8,18.9,0,218.5,112.76,23.37,8.9,21.2,116.5,9.24,8.2,0.3955,31.9,12.1,49.25,40,0.5797,13.93,15,47.5,0.4988,25.2,0,102.34,Home,ATL
201812310IND,68.12,28.3,7.12,3.9,114.78,76.59,32.3,0.532,89.2,0.4664,41.5,0.2929,25.7,0.7197,18.5,22.1,242.5,110.57,29.14,13.7,24.2,113.2,9.06,9.3,0.3475,30.9,0.3729,11.7,51.67,46,0.5638,14.65,17.4,58.3,0.5122,29.8,9.9,63.47,23.8,10.26,5,110.57,70.86,30,0.549,78.5,0.4619,37.5,0.3454,26.1,19.9,0,218.5,114.78,23.41,8.8,20.7,117.5,9.74,8.6,0.3789,30.1,11.7,48.34,38.8,0.5866,13.43,14.3,48.4,0.5015,25.8,0,101.37,Home,IND
201901020WAS,69.74,28.8,7.58,4.3,114.97,75.71,33.2,0.5272,89.4,0.4623,41.2,0.2915,25.6,0.7098,18.3,22.6,242.5,109.85,28.36,13.4,23.1,112.3,8.87,9.1,0.3446,30.7,0.3719,11.6,51.27,46.6,0.5584,14.12,16.7,58.7,0.5058,29.6,10.4,63.92,24.5,9.74,4.7,109.85,71.64,30.6,0.547,80.2,0.4619,38.3,0.3131,24.1,18.4,0,218.5,114.97,24.29,9.4,21.1,117.5,9.46,8.3,0.3651,29.6,11.6,48.74,40,0.5817,13.02,13.9,50.6,0.4962,26.7,0,101.2,Home,WAS
201901040MIL,69.27,28.7,7.19,4.1,115.69,75.72,33,0.5278,89.3,0.4639,41.3,0.2955,25.9,0.7159,18.7,23.1,242.5,109.69,26.22,12.3,23.5,112.7,8.91,9.2,0.3486,31,0.3639,11.4,50.08,45.3,0.5602,13.92,16.4,58.3,0.5164,29.9,10.9,64.38,25.3,9.68,4.6,109.69,73.78,31.4,0.5506,80.7,0.4685,39.2,0.32,24.9,18.6,0,218.5,115.69,24.28,9.3,21.6,119,9.03,7.9,0.364,29.7,11.1,49.93,40.7,0.5837,12.45,13.2,51,0.5163,28.1,0,101.78,Home,MIL
201901060ATL,68.6,27.2,7.19,4.3,112.36,75.32,33.4,0.5028,89.5,0.4442,39.7,0.2971,26.1,0.6955,18.3,22.7,242.5,105.57,26.17,12.7,23,108.2,9.15,9.4,0.3536,31.5,0.3303,10.5,49.6,46.1,0.5356,13.81,16.3,58,0.5066,29.2,12.2,63.25,24.4,9.52,4.5,105.57,73.83,33,0.5385,81,0.4601,38.6,0.2968,22.9,16.6,0,218.5,112.36,24.68,9.7,21.7,115.2,8.56,7.4,0.3449,28.1,10.5,50.41,42.7,0.5683,12.81,13.6,52.9,0.4968,28.1,0,101.39,Home,ATL
201901080TOR,66.88,26.8,7.4,4.4,110.91,77.09,34.3,0.5033,89.9,0.4468,40.1,0.2721,24.1,0.6949,16.9,23.6,242.5,104.6,27,13.1,22,107.3,8.95,9.2,0.3364,30.2,0.3348,10.2,50.92,47.4,0.5337,14.66,17.4,59.7,0.5031,29.9,12.2,64.06,24.7,9.53,4.7,104.6,73,32.7,0.5366,81.1,0.4596,38.6,0.2812,21.7,15.4,0,218.5,110.91,22.91,9,20.8,113.8,9.9,8.8,0.3444,28.1,10.3,49.09,41.7,0.5635,12.52,13.1,53,0.4998,28.3,0,101.49,Home,TOR
201901090BRK,64.86,25.6,8.14,4.9,111.34,74.56,33.8,0.49,90.7,0.4359,39.4,0.271,24.2,0.7079,17.3,24.2,242.5,102.81,27.07,13.4,22.6,105.9,9.31,9.6,0.3399,30.8,0.3174,9.8,49.76,47.2,0.5231,14.77,17.7,59.9,0.4968,29.6,12.6,64.06,24.8,10.46,5.3,102.81,72.93,33.2,0.5335,82.2,0.4561,38.8,0.28,21.9,15.7,0,218.5,111.34,25.44,10.4,21.4,114.7,10.05,9,0.3439,28.4,10.5,50.25,43.6,0.5614,12.84,13.7,53.8,0.4927,28.3,0,101.91,Home,BRK
201901110PHI,64.19,25.9,7.21,4.4,114.33,72.95,32.8,0.5101,89.7,0.4519,40.3,0.2768,24.4,0.7057,17.4,24.8,242.5,105.72,28.54,13.4,22.5,108.4,9.14,9.4,0.3455,31,0.3393,10.4,50.03,46.2,0.5413,15.25,18.2,58.7,0.5116,29.9,13,64.77,25.8,9.85,4.8,105.72,71.46,31.5,0.5445,82.6,0.4668,39.9,0.2785,21.9,16,0.2,218.5,114.33,27.05,11,21.2,117.3,10.78,9.7,0.3469,28.8,10.6,49.98,42.5,0.5725,12.72,13.6,53.8,0.5113,29.3,7.6,101.54,Away,ATL
